Address,Date
静安区永兴路310号,['2022-04-03']
静安区江宁路401弄,['2022-04-03']
静安区常德路500弄,"['2022-04-03', '2022-04-02']"
静安区北京西路1094弄,['2022-04-03']
静安区康定路313号,"['2022-04-03', '2022-04-02']"
静安区陕西北路835弄,['2022-04-03']
静安区通阁路195弄,['2022-04-03']
静安区康定路716弄,"['2022-04-03', '2022-03-30']"
静安区宝山路535号,['2022-04-03']
静安区通阁路190弄,['2022-04-03']
静安区场中路3300弄,['2022-04-03']
静安区延平路340弄,"['2022-04-03', '2022-04-02']"
静安区老沪太路211弄,['2022-04-03']
静安区陕西北路739号,"['2022-04-03', '2022-04-01']"
静安区西康路501弄,['2022-04-03']
静安区阳曲路181弄,['2022-04-03']
静安区共和新路2205弄,['2022-04-03']
静安区延长中路600弄,['2022-04-03']
静安区沪太路655号,['2022-04-03']
静安区宝昌路788号,['2022-04-03']
静安区普善路376号,['2022-04-03']
静安区柳营路588弄,['2022-04-03']
静安区普善路850号,['2022-04-03']
静安区沪太路651弄,['2022-04-03']
静安区平型关路377弄,['2022-04-03']
静安区平型关路341号,['2022-04-03']
静安区景凤路205弄,['2022-04-03']
静安区三泉路820弄,['2022-04-03']
静安区彭浦新村285号,['2022-04-03']
静安区闻喜路669号,['2022-04-03']
静安区中兴路1111号,['2022-04-03']
静安区共和新路710弄,['2022-04-03']
静安区芷江西路788号,['2022-04-03']
静安区沪太路388号,['2022-04-03']
静安区大统路988弄,['2022-04-03']
静安区延安中路877弄,"['2022-04-03', '2022-03-30']"
静安区茂名北路133弄,['2022-04-03']
静安区交城路229弄,"['2022-04-03', '2022-03-30']"
静安区广中西路999弄,"['2022-04-03', '2022-03-29', '2022-03-27']"
静安区万荣路970弄,"['2022-04-03', '2022-04-01']"
静安区武定路42号,['2022-04-03']
静安区梅园路330号,['2022-04-03']
静安区陕西北路643弄,['2022-04-03']
静安区民立路289弄,['2022-04-03']
静安区中华新路890弄,['2022-04-03']
静安区普善路铁路新村付27号甲,['2022-04-03']
静安区延长中路451号,['2022-04-03']
静安区石门一路333弄,"['2022-04-03', '2022-04-02']"
静安区平顺路941弄,"['2022-04-03', '2022-04-01']"
静安区芷江西路796号,['2022-04-03']
静安区宝山路571号,['2022-04-03']
静安区中华新路940号,"['2022-04-03', '2022-03-30', '2022-03-22']"
静安区万荣路81弄,['2022-04-03']
静安区宝昌路600弄,"['2022-04-03', '2022-04-02']"
静安区西苏州路85弄,['2022-04-03']
静安区通阁路193号,['2022-04-03']
静安区虬江路997弄,"['2022-04-03', '2022-04-02']"
静安区原平路737号,"['2022-04-03', '2022-04-02']"
静安区阳曲路760弄,['2022-04-03']
静安区阳曲路50弄,['2022-04-03']
静安区威海路841号,['2022-04-03']
静安区万荣路166弄,['2022-04-03']
静安区新马路258弄,"['2022-04-03', '2022-03-30']"
静安区洛川中路1100弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
静安区平型关路315弄,['2022-04-03']
静安区柳营路669弄,"['2022-04-03', '2022-04-01']"
静安区塘沽路835号,['2022-04-03']
静安区平型关路318弄,['2022-04-03']
静安区天目中路790号,"['2022-04-03', '2022-03-24']"
静安区江宁路599弄,['2022-04-03']
静安区蒙古路20号,['2022-04-03']
静安区康定路501弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
静安区乌鲁木齐北路506号,"['2022-04-03', '2022-03-27']"
静安区大统路938弄,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-29', '2022-03-27', '2022-03-24', '2022-03-23', '2022-03-22']"
静安区永兴小马路70号,"['2022-04-03', '2022-04-01', '2022-03-30', '2022-03-27', '2022-03-24', '2022-03-23']"
静安区南阳路183弄,"['2022-04-03', '2022-04-02']"
静安区延长中路700弄,['2022-04-03']
静安区中华新路737号,['2022-04-03']
静安区芷江西路429号,"['2022-04-03', '2022-03-30']"
静安区普善路228号,"['2022-04-03', '2022-03-22']"
静安区恒丰路31号,['2022-04-03']
静安区中华新路870号,['2022-04-03']
静安区虬江路1000号,['2022-04-03']
静安区新闸路1940弄,['2022-04-03']
静安区原平路917弄,"['2022-04-03', '2022-03-23']"
静安区少年村路415弄,"['2022-04-03', '2022-03-29']"
静安区场中路3386弄,['2022-04-03']
静安区天目中路749号,['2022-04-03']
静安区陕西北路729弄,['2022-04-03']
静安区武定路540弄,"['2022-04-03', '2022-04-01', '2022-03-30']"
静安区江杨南路466弄,"['2022-04-03', '2022-04-02', '2022-03-29', '2022-03-27', '2022-03-22']"
静安区淮安路687弄,"['2022-04-03', '2022-03-30', '2022-03-29']"
静安区大宁路505弄,['2022-04-03']
静安区西宝兴路922弄,"['2022-04-03', '2022-04-02']"
静安区洛川中路600弄,['2022-04-03']
静安区武定路1135弄,['2022-04-03']
静安区长乐路764弄,"['2022-04-03', '2022-04-01']"
静安区万航渡路226弄,['2022-04-03']
静安区万航渡路320弄,['2022-04-03']
静安区延安西路394弄,['2022-04-03']
静安区胶州路11弄,['2022-04-03']
静安区愚园路585号,['2022-04-03']
静安区西康路911号,['2022-04-03']
静安区康定路367弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
静安区康定路297弄,['2022-04-03']
静安区阳曲路470弄,['2022-04-03']
静安区闻喜路280弄,['2022-04-03']
静安区景凤路480弄,['2022-04-03']
静安区延安中路632弄,['2022-04-03']
静安区南京西路1915弄,['2022-04-03']
静安区余姚路318弄,['2022-04-03']
静安区万荣路828号,['2022-04-03']
静安区汶水路649弄,['2022-04-03']
静安区昌平路645弄,['2022-04-03']
静安区平顺路96号,['2022-04-03']
静安区普善路390弄,"['2022-04-03', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-22']"
静安区长临路200弄,['2022-04-03']
静安区南京西路778号,"['2022-04-03', '2022-03-27', '2022-03-24']"
普陀区梅川新村,['2022-04-03']
普陀区大渡河路1550弄,"['2022-04-03', '2022-04-02', '2022-04-02']"
普陀区梅川路1111弄,['2022-04-03']
普陀区金沙江路2367号,['2022-04-03']
普陀区石泉路300弄,"['2022-04-03', '2022-03-30', '2022-03-26']"
普陀区华师大一村,['2022-04-03']
普陀区千阳南路99弄,"['2022-04-03', '2022-04-01', '2022-03-30']"
普陀区富平路889弄,['2022-04-03']
普陀区水泉路99弄,['2022-04-03']
普陀区宜川二村,"['2022-04-03', '2022-04-02']"
普陀区靖边路199弄,"['2022-04-03', '2022-04-02', '2022-03-29', '2022-03-27', '2022-03-23']"
普陀区金迈路358弄,"['2022-04-03', '2022-04-02', '2022-03-27', '2022-03-26', '2022-03-23']"
普陀区武宁路492弄,['2022-04-03']
普陀区金沙江路588号,['2022-04-03']
普陀区白玉路678弄,"['2022-04-03', '2022-04-02']"
普陀区真光路2285号,"['2022-04-03', '2022-04-03']"
普陀区镇坪路81弄,['2022-04-03']
普陀区三源路41弄,"['2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27']"
普陀区同普路1501弄,"['2022-04-03', '2022-03-29']"
普陀区银杏路120弄,['2022-04-03']
普陀区真沃路18号,['2022-04-03']
普陀区梅川路1017号,['2022-04-03']
普陀区桃浦路743弄,['2022-04-03']
普陀区志丹路170弄,['2022-04-03']
普陀区梅川路255弄,['2022-04-03']
普陀区定边路377弄,"['2022-04-03', '2022-04-02', '2022-03-29', '2022-03-27']"
普陀区宜君路28弄,['2022-04-03']
普陀区金迈路359弄,"['2022-04-03', '2022-04-02']"
普陀区金沙江路2388弄,"['2022-04-03', '2022-04-02']"
普陀区武威东路263号,['2022-04-03']
普陀区梅岭北路1001弄,"['2022-04-03', '2022-04-02']"
普陀区金沙江路875弄,"['2022-04-03', '2022-03-30']"
普陀区古浪路188号,['2022-04-03']
普陀区大渡河路690弄,"['2022-04-03', '2022-04-02']"
普陀区志丹路228弄,['2022-04-03']
普陀区西乡路51弄,['2022-04-03']
普陀区武威路1236弄,['2022-04-03']
普陀区新村路350弄,['2022-04-03']
普陀区真南路3489弄,['2022-04-03']
普陀区武威路1019弄,"['2022-04-03', '2022-04-02']"
普陀区岚皋路200弄,['2022-04-03']
普陀区江宁路1145弄,['2022-04-03']
普陀区丹巴路1238号,['2022-04-03']
普陀区真光路1339弄,"['2022-04-03', '2022-03-30', '2022-03-29']"
普陀区金汤路59弄,['2022-04-03']
普陀区澳门路660弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
普陀区梅岭支路85弄,"['2022-04-03', '2022-04-02']"
普陀区澳门路756弄,['2022-04-03']
普陀区真北路1817弄,"['2022-04-03', '2022-03-22']"
普陀区泾阳路350号,['2022-04-03']
普陀区金沙江路1340弄,['2022-04-03']
普陀区金沙江路640号,['2022-04-03']
普陀区管弄路280号,['2022-04-03']
普陀区金鼎路298弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
普陀区安远路84号,['2022-04-03']
普陀区金沙江路753弄,"['2022-04-03', '2022-03-30']"
普陀区师大二村,"['2022-04-03', '2022-04-02']"
普陀区桃浦路1149弄,"['2022-04-03', '2022-04-02']"
普陀区武威东路788弄,"['2022-04-03', '2022-03-30']"
普陀区泸定路555弄,['2022-04-03']
普陀区曹杨路362弄,['2022-04-03']
普陀区绿杨路201弄,"['2022-04-03', '2022-03-22']"
普陀区清峪路130弄,"['2022-04-03', '2022-04-02']"
普陀区双山路161弄,['2022-04-03']
普陀区新村路248弄,"['2022-04-03', '2022-04-02', '2022-03-29']"
普陀区白玉路638弄,['2022-04-03']
普陀区长风三村,['2022-04-03']
普陀区延长西路526弄,['2022-04-03']
普陀区宜川路610号,['2022-04-03']
普陀区北石路540弄,"['2022-04-03', '2022-03-24']"
普陀区曹杨八村,['2022-04-03']
普陀区祁安路368弄,['2022-04-03']
普陀区长寿路888号,['2022-04-03']
普陀区大渡河路652弄,"['2022-04-03', '2022-04-02']"
普陀区真北路3199弄,"['2022-04-03', '2022-04-02']"
普陀区吉镇路450弄,"['2022-04-03', '2022-04-01']"
普陀区中江路1070弄,['2022-04-03']
普陀区中山北路2605弄,"['2022-04-03', '2022-03-30']"
普陀区清涧路39弄,['2022-04-03']
普陀区长寿路28弄,"['2022-04-03', '2022-03-30']"
普陀区福兴村,"['2022-04-03', '2022-04-02']"
普陀区新村路1881弄,"['2022-04-03', '2022-04-02']"
普陀区真金路577弄,['2022-04-03']
普陀区新村路1717弄,['2022-04-03']
普陀区西康路972弄,['2022-04-03']
普陀区中宁路88弄,"['2022-04-03', '2022-04-02', '2022-03-29']"
普陀区梅岭南路360号,['2022-04-03']
普陀区光复西路2185弄,['2022-04-03']
普陀区中江路650弄,['2022-04-03']
普陀区中山北路2655弄,"['2022-04-03', '2022-03-29']"
普陀区岚皋路998号,['2022-04-03']
普陀区兰溪路250号,['2022-04-03']
普陀区曹杨四村,['2022-04-03']
普陀区桃浦路255号,['2022-04-03']
普陀区真北路2022号,['2022-04-03']
普陀区华联路66号,['2022-04-03']
普陀区白玉路669弄,"['2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27']"
普陀区真沃路28号,['2022-04-03']
普陀区真南路895弄,['2022-04-03']
普陀区枫桥路8号,['2022-04-03']
普陀区同普路1441弄,"['2022-04-03', '2022-03-30']"
普陀区常德路1375弄,['2022-04-03']
普陀区安远路722弄,['2022-04-03']
普陀区桃浦路1889号,['2022-04-03']
普陀区宁强路141号,['2022-04-03']
普陀区大渡河路158号,['2022-04-03']
普陀区延长西路328号,"['2022-04-03', '2022-04-02', '2022-03-29']"
普陀区双山路101弄,['2022-04-03']
普陀区普陀一村,"['2022-04-03', '2022-04-02']"
普陀区延长西路15号,['2022-04-03']
普陀区石岚新村,['2022-04-03']
普陀区西康路1518弄,['2022-04-03']
普陀区光新路250弄,['2022-04-03']
普陀区杨柳青路735弄,['2022-04-03']
普陀区中潭路99弄,"['2022-04-03', '2022-03-30']"
普陀区岚皋路433弄,['2022-04-03']
虹口区祥德路15弄,['2022-04-03']
虹口区水电路294号,['2022-04-03']
虹口区同心路7号,['2022-04-03']
虹口区场中路4弄,['2022-04-03']
虹口区同鸣路111弄,['2022-04-03']
虹口区运光路25弄,['2022-04-03']
虹口区邯郸路39号,['2022-04-03']
虹口区松花江路2591弄,['2022-04-03']
虹口区曲阳路890号,['2022-04-03']
虹口区三门路759弄,['2022-04-03']
虹口区沽源路112弄,['2022-04-03']
虹口区曲阳路851弄,"['2022-04-03', '2022-04-01']"
虹口区新市南路1148弄,['2022-04-03']
虹口区密云路471弄,"['2022-04-03', '2022-03-27']"
虹口区广灵一村,['2022-04-03']
虹口区虹湾路55弄,"['2022-04-03', '2022-04-02', '2022-04-01']"
虹口区凉城路846弄,['2022-04-03']
虹口区运光路45弄,['2022-04-03']
虹口区大连西路11号,['2022-04-03']
虹口区唐山路778号,['2022-04-03']
虹口区新港路190弄,"['2022-04-03', '2022-04-01']"
虹口区飞虹路288弄,['2022-04-03']
虹口区广中路680弄,['2022-04-03']
虹口区东宝兴路895号,['2022-04-03']
虹口区川公路146弄,['2022-04-03']
虹口区东汉阳路8号,['2022-04-03']
虹口区塘沽路308弄,['2022-04-03']
虹口区北苏州路410号,['2022-04-03']
虹口区山阴路343号,['2022-04-03']
虹口区安国路56号,['2022-04-03']
虹口区海宁路105号,['2022-04-03']
虹口区海宁路5号,['2022-04-03']
虹口区唐山路2号,['2022-04-03']
虹口区水电路818弄,"['2022-04-03', '2022-03-22']"
虹口区凉城路126弄,"['2022-04-03', '2022-04-01', '2022-03-30', '2022-03-24']"
虹口区邢家桥北路163弄,['2022-04-03']
虹口区梧州路95号,['2022-04-03']
虹口区三门路77弄,['2022-04-03']
虹口区长春路170号,['2022-04-03']
虹口区吉祥路448弄,['2022-04-03']
虹口区溧阳路1114弄,"['2022-04-03', '2022-04-01']"
虹口区峨嵋路366弄,['2022-04-03']
虹口区飞虹路1003弄,['2022-04-03']
虹口区祥德路55弄,['2022-04-03']
虹口区四川北路163弄,['2022-04-03']
虹口区曲阳路383弄,['2022-04-03']
虹口区虹镇老街267号,['2022-04-03']
虹口区曲阳路820弄,['2022-04-03']
虹口区昆山路172弄,['2022-04-03']
虹口区花园路118弄,"['2022-04-03', '2022-03-27', '2022-03-24', '2022-03-23']"
虹口区新乡路66号,"['2022-04-03', '2022-04-01']"
虹口区新市北路1501弄,"['2022-04-03', '2022-04-02', '2022-04-01']"
虹口区虹湾路23号,['2022-04-03']
虹口区虹湾路10号,['2022-04-03']
虹口区凉城路1319号,['2022-04-03']
虹口区凉城路539弄,['2022-04-03']
虹口区凉城路55弄,['2022-04-03']
虹口区华严路58弄,['2022-04-03']
虹口区奎照路30弄,['2022-04-03']
虹口区广灵二路380弄,['2022-04-03']
虹口区溧阳路479号,['2022-04-03']
虹口区商丘路399弄,['2022-04-03']
虹口区运光路109号,['2022-04-03']
虹口区天宝西路4弄,['2022-04-03']
虹口区东沙虹港路10号,"['2022-04-03', '2022-04-02']"
虹口区山阴路156弄,['2022-04-03']
虹口区天宝路66弄,['2022-04-03']
虹口区武昌路138号,['2022-04-03']
虹口区东体育会路1091号,['2022-04-03']
虹口区海伦路178号,['2022-04-03']
虹口区仁德路400弄,['2022-04-03']
虹口区宝山路838号,['2022-04-03']
虹口区四平路1028弄,['2022-04-03']
虹口区场中路803弄,"['2022-04-03', '2022-03-27', '2022-03-26']"
虹口区新市南路1215弄,['2022-04-03']
虹口区水电路200号,['2022-04-03']
虹口区东体育会路100弄,['2022-04-03']
虹口区四平路59号,['2022-04-03']
虹口区车站北路500弄,"['2022-04-03', '2022-04-01']"
虹口区大连西路165弄,['2022-04-03']
虹口区东体育会路119弄,"['2022-04-03', '2022-04-02']"
虹口区四平路327弄,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-27']"
虹口区蒋家桥路9号,['2022-04-03']
虹口区新广路35号,['2022-04-03']
虹口区九龙路515号,['2022-04-03']
虹口区溧阳路491号,['2022-04-03']
虹口区奎照路11弄,['2022-04-03']
虹口区东余杭路186号,['2022-04-03']
虹口区东余杭路132号,['2022-04-03']
虹口区万安路1213弄,['2022-04-03']
虹口区奎照路275弄,['2022-04-03']
虹口区中山北一路1102号,['2022-04-03']
虹口区万安路358号,"['2022-04-03', '2022-04-01']"
虹口区万安路971号,"['2022-04-03', '2022-04-02']"
虹口区沽源路6号,['2022-04-03']
虹口区水电路1381弄,"['2022-04-03', '2022-04-01', '2022-03-23']"
虹口区水电路1013弄,"['2022-04-03', '2022-04-01', '2022-03-29']"
虹口区东余杭路222号,['2022-04-03']
虹口区溧阳路375号,['2022-04-03']
虹口区梧州路87号,['2022-04-03']
虹口区新嘉路1弄,['2022-04-03']
虹口区广灵四路365弄,['2022-04-03']
虹口区广粤路219号,"['2022-04-03', '2022-04-01', '2022-03-30']"
虹口区华昌路9号,['2022-04-03']
虹口区东宝兴路673号,['2022-04-03']
虹口区仁德路420弄,['2022-04-03']
虹口区欧阳路545弄,"['2022-04-03', '2022-04-02']"
虹口区曲阳路269弄,"['2022-04-03', '2022-03-30']"
虹口区天通庵路681号,['2022-04-03']
虹口区大连西路215弄,['2022-04-03']
虹口区东体育会支路65弄,['2022-04-03']
虹口区安汾路780弄,['2022-04-03']
虹口区大连西路270弄,['2022-04-03']
虹口区汶水东路298弄,"['2022-04-03', '2022-04-02', '2022-03-30', '2022-03-27', '2022-03-22']"
虹口区广粤路1577弄,"['2022-04-03', '2022-04-01']"
虹口区丰镇路780号,['2022-04-03']
虹口区欧阳路452弄,['2022-04-03']
虹口区周家嘴路1052号,['2022-04-03']
虹口区密云路665弄,['2022-04-03']
虹口区保定路320弄,['2022-04-03']
虹口区张桥路140号,['2022-04-03']
虹口区西江湾路700弄,['2022-04-03']
虹口区凉城路1201弄,"['2022-04-03', '2022-04-01']"
虹口区奎照路790弄,['2022-04-03']
虹口区四川北路1858弄,['2022-04-03']
虹口区文迁路12号,['2022-04-03']
虹口区东余杭路1062号,"['2022-04-03', '2022-04-01']"
虹口区广粤路577弄,['2022-04-03']
虹口区车站北路732弄,['2022-04-03']
虹口区周家嘴路1050号,['2022-04-03']
虹口区大连西路257弄,['2022-04-03']
虹口区保定路520号,['2022-04-03']
虹口区天宝西路299弄,['2022-04-03']
杨浦区鞍山八村,['2022-04-03']
杨浦区民京路960号（奥凯公寓）,['2022-04-03']
杨浦区包头路902弄,"['2022-04-03', '2022-04-02']"
杨浦区打虎山路15弄,['2022-04-03']
杨浦区大连路854弄,"['2022-04-03', '2022-04-01']"
杨浦区大连西路40弄,"['2022-04-03', '2022-04-01']"
杨浦区港水路58号,['2022-04-03']
杨浦区国定路555弄,"['2022-04-03', '2022-04-01', '2022-03-30']"
杨浦区国京路51号,['2022-04-03']
杨浦区国权北路10号,['2022-04-03']
杨浦区国权北路8弄,['2022-04-03']
杨浦区国权路29号,['2022-04-03']
杨浦区国权路336弄,"['2022-04-03', '2022-04-02']"
杨浦区国秀路88弄,['2022-04-03']
杨浦区邯郸路20弄,['2022-04-03']
杨浦区河间路688弄,['2022-04-03']
杨浦区怀德路366弄,"['2022-04-03', '2022-03-29', '2022-03-24']"
杨浦区怀德路383弄,['2022-04-03']
杨浦区怀德路694号,"['2022-04-03', '2022-04-01']"
杨浦区黄兴路156号,"['2022-04-03', '2022-04-01']"
杨浦区黄兴路1669弄,['2022-04-03']
杨浦区惠民路1018弄,['2022-04-03']
杨浦区吉浦路99弄,['2022-04-03']
杨浦区江浦路1057弄,"['2022-04-03', '2022-04-02', '2022-04-01']"
杨浦区江浦路1315弄,"['2022-04-03', '2022-04-01', '2022-03-30']"
杨浦区江浦路2009弄,['2022-04-03']
杨浦区江浦路735弄,['2022-04-03']
杨浦区靖宇中路10号,"['2022-04-03', '2022-04-02', '2022-04-01']"
杨浦区军工路2600号,['2022-04-03']
杨浦区军工路2857号,['2022-04-03']
杨浦区军工路3980号,['2022-04-03']
杨浦区开鲁路320弄,['2022-04-03']
杨浦区控江路1450号,"['2022-04-03', '2022-04-02', '2022-04-01']"
杨浦区控江路645弄,['2022-04-03']
杨浦区控江路874弄,['2022-04-03']
杨浦区黎平路73号,['2022-04-03']
杨浦区辽源东路64号,"['2022-04-03', '2022-04-02']"
杨浦区辽源二村,"['2022-04-03', '2022-04-01', '2022-03-29']"
杨浦区辽源西路230弄,['2022-04-03']
杨浦区临青路284号,['2022-04-03']
杨浦区隆昌路362号,['2022-04-03']
杨浦区眉州路 100弄,['2022-04-03']
杨浦区眉州路300号,['2022-04-03']
杨浦区民京路799弄,"['2022-04-03', '2022-03-29']"
杨浦区民星路350弄,"['2022-04-03', '2022-04-02']"
杨浦区内江二村,"['2022-04-03', '2022-04-02']"
杨浦区平凉路1252号,['2022-04-03']
杨浦区平凉路1545弄,"['2022-04-03', '2022-03-30']"
杨浦区平凉路1550弄,['2022-04-03']
杨浦区睿达路66弄,['2022-04-03']
杨浦区市光二村,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-29', '2022-03-27']"
杨浦区市光路132弄,['2022-04-03']
杨浦区市光四村,"['2022-04-03', '2022-03-30']"
杨浦区双辽支路60弄,"['2022-04-03', '2022-04-02']"
杨浦区松花江路123弄,['2022-04-03']
杨浦区淞沪路2005号,['2022-04-03']
杨浦区图们路1号,['2022-04-03']
杨浦区伟德路10弄,"['2022-04-03', '2022-04-01']"
杨浦区许昌路630弄,"['2022-04-03', '2022-03-24']"
杨浦区延吉东路115弄,['2022-04-03']
杨浦区延吉东路137弄,['2022-04-03']
杨浦区延吉西路101弄,['2022-04-03']
杨浦区扬州路464号,['2022-04-03']
杨浦区扬州路588弄,['2022-04-03']
杨浦区殷行路250弄,['2022-04-03']
杨浦区永吉路9号,['2022-04-03']
杨浦区友谊新村,"['2022-04-03', '2022-04-02']"
杨浦区长白三村,"['2022-04-03', '2022-03-29']"
杨浦区长阳路1658弄,['2022-04-03']
杨浦区政立路711弄,['2022-04-03']
杨浦区政民路230弄,"['2022-04-03', '2022-04-01']"
杨浦区政通路42弄,['2022-04-03']
杨浦区周家嘴路2000弄,['2022-04-03']
浦东新区八灶村北张家宅,['2022-04-03']
浦东新区板泉路50号,['2022-04-03']
浦东新区北蔡秦家宅,['2022-04-03']
浦东新区北张家浜路170弄,"['2022-04-03', '2022-04-02']"
浦东新区博华路莲园路交界口工地生活区,['2022-04-03']
浦东新区博山东路111弄,"['2022-04-03', '2022-03-29']"
浦东新区博山东路555弄,['2022-04-03']
浦东新区博山东路811弄,"['2022-04-03', '2022-03-23', '2022-03-22']"
浦东新区博兴路1185弄,"['2022-04-03', '2022-03-30', '2022-03-23']"
浦东新区朝农新村,"['2022-04-03', '2022-03-30']"
浦东新区朝阳新村,"['2022-04-03', '2022-04-01']"
浦东新区城南路303弄,['2022-04-03']
浦东新区城南路497弄,['2022-04-03']
浦东新区川和路333弄,['2022-04-03']
浦东新区川银路150弄,"['2022-04-03', '2022-03-26']"
浦东新区川周公路2824号,['2022-04-03']
浦东新区川周路8682弄,['2022-04-03']
浦东新区创新西路300弄,['2022-04-03']
浦东新区德爱路380弄,"['2022-04-03', '2022-03-29']"
浦东新区德淳路99弄,"['2022-04-03', '2022-04-02']"
浦东新区德平路1060弄,"['2022-04-03', '2022-04-02', '2022-03-29']"
浦东新区德州路20弄,"['2022-04-03', '2022-04-01']"
浦东新区丁香路1400弄,['2022-04-03']
浦东新区丁香路1599弄,['2022-04-03']
浦东新区东波路195弄,"['2022-04-03', '2022-03-30']"
浦东新区东方路1957弄,['2022-04-03']
浦东新区东靖路247弄,['2022-04-03']
浦东新区对面村曹家宅,['2022-04-03']
浦东新区芳华路229弄,['2022-04-03']
浦东新区芳华路268弄,['2022-04-03']
浦东新区福山路98号,['2022-04-03']
浦东新区高科东路1870号,['2022-04-03']
浦东新区高桥村,['2022-04-03']
浦东新区公元一村,['2022-04-03']
浦东新区龚华路35号,"['2022-04-03', '2022-04-01']"
浦东新区拱极路4100弄,"['2022-04-03', '2022-04-01', '2022-03-30']"
浦东新区顾曹路589号,['2022-04-03']
浦东新区关岳路229弄,"['2022-04-03', '2022-04-01', '2022-03-29']"
浦东新区光明路62弄,['2022-04-03']
浦东新区广益路15弄,"['2022-04-03', '2022-04-02', '2022-03-30']"
浦东新区海鹏路301弄,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30']"
浦东新区海松路421弄,"['2022-04-03', '2022-03-30']"
浦东新区海阳路1065弄,"['2022-04-03', '2022-04-01', '2022-03-23']"
浦东新区海阳路1080弄,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-26']"
浦东新区海阳路841号,['2022-04-03']
浦东新区航城四路616弄,['2022-04-03']
浦东新区航梅路526弄,"['2022-04-03', '2022-04-01', '2022-03-29']"
浦东新区航头路1257弄,['2022-04-03']
浦东新区航头路166号,"['2022-04-03', '2022-04-02']"
浦东新区和平村龚家宅,"['2022-04-03', '2022-04-02']"
浦东新区鹤立西路183号,['2022-04-03']
浦东新区鹤鸣新苑-二村,['2022-04-03']
浦东新区鹤沙路699弄,"['2022-04-03', '2022-04-02']"
浦东新区鹤永路600弄,"['2022-04-03', '2022-04-02']"
浦东新区红三村,"['2022-04-03', '2022-03-30', '2022-03-29']"
浦东新区虹桥村四队南王家宅,['2022-04-03']
浦东新区胡巷村金家宅,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-29']"
浦东新区胡巷村张家宅,['2022-04-03']
浦东新区沪南公路7518号,"['2022-04-03', '2022-04-02', '2022-04-01']"
浦东新区沪南路3150弄,['2022-04-03']
浦东新区沪南路7688号工地生活区,['2022-04-03']
浦东新区花山路481弄,"['2022-04-03', '2022-03-24']"
浦东新区华戴路599弄,"['2022-04-03', '2022-04-02', '2022-03-29']"
浦东新区华夏东路3179号,"['2022-04-03', '2022-04-01']"
浦东新区环庆中路168弄,['2022-04-03']
浦东新区黄楼村奚家宅,['2022-04-03']
浦东新区机场一村,['2022-04-03']
浦东新区佳虹路50弄,"['2022-04-03', '2022-04-02', '2022-04-01']"
浦东新区佳林路82弄,['2022-04-03']
浦东新区建港村,"['2022-04-03', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-26']"
浦东新区江晖路296弄,"['2022-04-03', '2022-03-29']"
浦东新区胶东路818弄,"['2022-04-03', '2022-04-02']"
浦东新区金湘路199号,['2022-04-03']
浦东新区金湘路345号,['2022-04-03']
浦东新区金湘路399弄,['2022-04-03']
浦东新区金杨路660弄,"['2022-04-03', '2022-04-02']"
浦东新区锦安东路593弄,['2022-04-03']
浦东新区锦绣路3088弄,"['2022-04-03', '2022-04-01']"
浦东新区进贤路250弄,"['2022-04-03', '2022-03-30']"
浦东新区京浦路160弄,"['2022-04-03', '2022-04-02', '2022-03-26', '2022-03-24']"
浦东新区康弘路580弄,"['2022-04-03', '2022-03-30', '2022-03-29']"
浦东新区康桥路御秀路交界口工地生活区,['2022-04-03']
浦东新区康沈公路2588弄,['2022-04-03']
浦东新区康沈路1445弄,['2022-04-03']
浦东新区康沈路1758弄,"['2022-04-03', '2022-03-30', '2022-03-29']"
浦东新区康沈路1870弄,"['2022-04-03', '2022-04-02']"
浦东新区莱阳路218号,"['2022-04-03', '2022-03-29']"
浦东新区蓝靛路1688弄,"['2022-04-03', '2022-03-29']"
浦东新区劳动村看鸟浜宅,['2022-04-03']
浦东新区崂山路502号,"['2022-04-03', '2022-04-01', '2022-03-30', '2022-03-29']"
浦东新区崂山路571弄,"['2022-04-03', '2022-04-01', '2022-03-29', '2022-03-26']"
浦东新区立新村金家宅,['2022-04-03']
浦东新区莲安西路125弄,"['2022-04-03', '2022-04-02', '2022-04-01', '2022-03-30', '2022-03-29', '2022-03-27', '2022-03-26']"
浦东新区莲溪路780弄,"['2022-04-03', '2022-04-02', '2022-03-26']"
浦东新区莲园路100弄,"['2022-04-03', '2022-03-30', '2022-03-24']"
浦东新区莲园路488号,['2022-04-03']
浦东新区莲园路498号,['2022-04-03']
